0,0,0.01705,0,0,0
0,0,0.01705,0,0,0
-3.3462e-09,7.2316e-18,0.01705,-6.4709e-10,-7.464e-10,-2.1774e-10
-1.4036e-07,8.8569e-15,0.017051,-2.9208e-08,-1.1549e-08,-9.8655e-09
-4.0338e-06,6.1585e-12,0.017063,-8.9282e-07,-1.7517e-07,-3.0238e-07
-8.981e-05,2.6408e-09,0.017282,-2.0803e-05,-3.3695e-06,-7.0623e-06
-0.00036976,2.6063e-08,0.017748,-6.0425e-05,-2.144e-07,-2.14e-05
-0.00076704,7.2553e-08,0.018219,-8.4122e-05,1.4659e-05,-3.5577e-05
-0.0011691,1.2539e-07,0.018636,-8.6102e-05,3.3938e-05,-4.8095e-05
-0.0016154,1.8259e-07,0.019033,-7.8703e-05,5.7695e-05,-6.0514e-05
-0.0020543,2.4106e-07,0.01942,-7.146e-05,8.5159e-05,-7.4878e-05
-0.0022414,2.8027e-07,0.019756,-7.6391e-05,0.00010677,-8.9986e-05
-0.0019791,2.8059e-07,0.020044,-0.00011243,0.00012116,-0.00010203
-0.0014016,2.5805e-07,0.020327,-0.00016313,0.00013738,-0.00011174
-0.00074548,2.1967e-07,0.020534,-0.00020777,0.00015609,-0.00012052
0.000995,-5.9793e-08,0.020332,-0.000245,0.00017264,-0.00014607
0.0045905,-9.2144e-07,0.019418,-0.00029397,0.00020529,-0.00019419
0.0089126,-2.1974e-06,0.018295,-0.00034605,0.00023371,-0.00022164
0.012714,-3.3894e-06,0.017289,-0.00037703,0.00024022,-0.0002067
0.014837,-4.0553e-06,0.016631,-0.00038456,0.00023145,-0.00018083
0.014239,-4.1015e-06,0.016256,-0.00035955,0.00021432,-0.00015552
0.012338,-3.9602e-06,0.015859,-0.00030104,0.00019785,-0.0001344
0.010524,-3.8326e-06,0.015449,-0.00021036,0.0001862,-0.00012432
0.0091973,-3.736e-06,0.015028,-0.00010146,0.00018359,-0.00012098
0.007492,-3.5645e-06,0.014139,5.7699e-06,0.0002129,-0.00012069
0.0060511,-3.3437e-06,0.013213,0.00010686,0.00025784,-0.00012026
0.0056308,-3.2251e-06,0.012759,0.00020442,0.00029381,-0.00011928
0.0056632,-3.1696e-06,0.012519,0.00030007,0.00032123,-0.00012036
0.0070508,-3.017e-06,0.011535,0.00038616,0.00037476,-0.00016447
0.0089512,-2.8684e-06,0.010299,0.0004753,0.00043214,-0.00023202
0.010163,-2.8419e-06,0.0096486,0.00057053,0.00047078,-0.00028203
