-2.6415e+05,0,0,0,-18843,68214,0,0,0,3090.6,0,0,-98.389,192.83,1.4988e+05,0,0,0,0
-1.7223e+05,0,0,0,-10012,-11195,0,0,0,6322.8,0,0,-62.528,-242.93,79580,-0,-0,-0,0
-5.0138e+05,0,0,0,-2071.2,-30901,0,0,0,6209.3,0,0,34.672,-475.35,35167,-0,-0,-0,0
-1.1512e+05,0,0,0,1674.7,-10272,0,0,0,8452,0,0,105.7,-934.04,40494,-0,-0,-0,0
3.442e+05,0,0,0,13468,-19357,0,0,0,4823.3,0,0,405.06,-903.97,59291,-0,-0,-0,0
-97967,0,0,0,24673,-702.7,0,0,0,3334.1,0,0,801.49,-943.6,78794,-0,-0,-0,0
2.0196e+05,0,0,0,33880,31894,0,0,0,3093.1,0,0,1255.6,-1048.1,1.3521e+05,0,0,0,0
-1.2268e+05,0,0,0,8468.6,20363,0,0,0,3596.9,0,0,965.31,-1216.2,1.1449e+05,0,0,0,0
1.837e+05,0,0,0,6735,-31233,0,0,0,3352.6,0,0,1003.5,-1330.4,1.1188e+05,0,0,0,0
2.2359e+05,0,0,0,15767,-99152,0,0,0,883.42,0,0,1283.7,-1217.1,29774,-0,-0,-0,0
17321,0,0,0,23137,-84738,0,0,0,6266.1,0,0,1609.3,-1777.7,1.2224e+05,0,0,0,0
-84910,0,0,0,16956,-61805,0,0,0,2827.1,0,0,1679.1,-1681.7,1.1325e+05,0,0,0,0
3.1538e+05,0,0,0,1961.8,-48562,0,0,0,2132.1,0,0,1478.9,-1722,1.396e+05,0,0,0,0
2.0073e+05,0,0,0,1204.4,-67159,0,0,0,981.93,0,0,1478.8,-1690.8,82800,-0,-0,-0,0
24813,0,0,0,-18365,-34420,-0,-0,-0,-2145,-0,-0,1019.9,-1421.9,87538,-0,-0,-0,0
28976,0,0,0,-23432,-37295,0,0,0,1100.6,0,0,724.49,-1656.5,81684,-0,-0,-0,0
-48009,0,0,0,-13703,-34597,0,0,0,2782.7,0,0,736.52,-1862.9,75627,-0,-0,-0,0
1.289e+05,0,0,0,-1524.9,-74784,0,0,0,2483.6,0,0,899.3,-1940.2,1.2607e+05,0,0,0,0
588.56,0,0,0,9788.8,-26154,0,0,0,1623.3,0,0,1156.2,-1950.7,35276,-0,-0,-0,0
-3.0837e+05,0,0,0,5931.4,-667.31,0,0,0,1651.6,0,0,1155.9,-2015.3,1.4285e+05,0,0,0,0
1.0365e+05,0,0,0,12813,-9342,0,0,0,3955.9,0,0,1376.8,-2303.7,95443,-0,-0,-0,0
94716,0,0,0,11029,11829,0,0,0,10403,0,0,1454.6,-3086.2,91934,-0,-0,-0,0
2.4288e+05,0,0,0,2320.6,-18924,0,0,0,5457.2,0,0,1349.3,-3001.5,74469,-0,-0,-0,0
-32115,0,0,0,8006.4,-62666,0,0,0,2263.9,0,0,1507.4,-2897.8,79302,-0,-0,-0,0
-61963,0,0,0,-21612,-44048,0,0,0,1159.2,0,0,871.56,-2876,1.0753e+05,0,0,0,0
-5.7239e+05,0,0,0,-7608.6,-30079,0,0,0,4690.9,0,0,1003.3,-3265,48709,-0,-0,-0,0
-37096,0,0,0,-7137.1,55130,0,0,0,5403.6,0,0,942.49,-3514.1,53533,-0,-0,-0,0
-70158,0,0,0,-9094.8,1298.4,0,0,0,4101.9,0,0,827.78,-3593.2,23887,-0,-0,-0,0
3.552e+05,0,0,0,-18119,-24927,0,0,0,1510.4,0,0,525.01,-3496.2,64632,-0,-0,-0,0
-1.4047e+05,0,0,0,-3706.7,-52005,-0,-0,-0,-923.52,-0,-0,699.69,-3314.7,34560,-0,-0,-0,0
-3.051e+05,0,0,0,-16115,40374,0,0,0,4225.9,0,0,366.6,-3781.8,75121,-0,-0,-0,0
69728,0,0,0,16271,32778,-0,-0,-0,-408.93,-0,-0,991.89,-3489.7,2.2554e+05,0,0,0,0
-27458,0,0,0,-2426,66516,-0,-0,-0,-3438.1,-0,-0,696.42,-3176.2,1.3673e+05,0,0,0,0
-1.1001e+05,0,0,0,-13960,44964,-0,-0,-0,-4765.7,-0,-0,396.38,-2912.5,71877,-0,-0,-0,0
78124,0,0,0,6339.4,-7507.9,-0,-0,-0,-2326,-0,-0,751.84,-2966.9,2.0183e+05,0,0,0,0
-1.7028e+05,0,0,0,713.14,-30601,-0,-0,-0,-960.97,-0,-0,676.47,-3009.9,1.9839e+05,0,0,0,0
-39889,0,0,0,25766,-26233,-0,-0,-0,-1046.8,-0,-0,1284.6,-2963.2,1.9233e+05,0,0,0,0
1.927e+05,0,0,0,13797,39682,0,0,0,2763.3,0,0,1240.4,-3294.7,1.5149e+05,0,0,0,0
90517,0,0,0,23888,2.4681e+05,-0,-0,-0,-784.15,-0,-0,1612.9,-3052.8,1.8657e+05,0,0,0,0
-15449,0,0,0,18008,1.4987e+05,-0,-0,-0,-6380.3,-0,-0,1696.9,-2473.5,1.4119e+05,0,0,0,0
-33567,0,0,0,18149,92068,-0,-0,-0,-5728.8,-0,-0,1869.9,-2290.3,1.0977e+05,0,0,0,0
-1.1939e+05,0,0,0,6644.3,59923,-0,-0,-0,-6022.9,-0,-0,1764.6,-2040,1.0345e+05,0,0,0,0
-9.8852e+05,0,0,0,-8750.9,-1.9719e+05,-0,-0,-0,-1695.1,-0,-0,1457.2,-2230.8,26287,-0,-0,-0,0
2.4884e+05,0,0,0,10931,-69041,-0,-0,-0,-1534.7,-0,-0,1846.7,-2180.2,78968,-0,-0,-0,0
2.3862e+05,0,0,0,7369.6,-31050,0,0,0,1131.4,0,0,1863.9,-2381.2,64056,-0,-0,-0,0
5.1646e+05,0,0,0,5530.2,-49456,-0,-0,-0,-3145.8,-0,-0,1888.7,-2004.8,-64545,-0,-0,-0,0
2.4378e+05,0,0,0,11542,-96352,-0,-0,-0,-5094.6,-0,-0,2084.6,-1692,-33323,-0,-0,-0,0
1.3591e+05,0,0,0,15371,-37363,-0,-0,-0,-489.65,-0,-0,2285,-1945.8,71741,-0,-0,-0,0
4.7392e+05,0,0,0,2319.2,-37153,-0,-0,-0,-3197.1,-0,-0,2116.3,-1661.2,91951,-0,-0,-0,0
3.4644e+05,0,0,0,-16457,28606,-0,-0,-0,-2899.8,-0,-0,1687,-1566.7,1.2225e+05,0,0,0,0
-4.451e+05,0,0,0,-4348.5,5865.2,-0,-0,-0,-2745.6,-0,-0,1821.7,-1469.4,40278,-0,-0,-0,0
11670,0,0,0,-1644.4,-22260,-0,-0,-0,-510.78,-0,-0,1845.1,-1581.8,89866,-0,-0,-0,0
1.249e+05,0,0,0,-11912,2860.6,-0,-0,-0,-697.07,-0,-0,1582.6,-1543.4,92760,-0,-0,-0,0
-5.8072e+05,0,0,0,-16729,-3770.8,0,0,0,1291.1,0,0,1353.9,-1710.5,-11156,-0,-0,-0,0
-86501,0,0,0,6108.5,-21206,0,0,0,4365,0,0,1743.9,-2060.5,1.8342e+05,0,0,0,0
-4.32e+05,0,0,0,14453,9053.4,0,0,0,172.7,0,0,2001.4,-1817.3,91359,-0,-0,-0,0
3.1196e+05,0,0,0,11061,-46594,-0,-0,-0,-5772.7,-0,-0,2056,-1241.2,98592,0,0,0,0
-14556,0,0,0,4111.3,64066,-0,-0,-0,-5948,-0,-0,1993.2,-1001.3,1.6246e+05,0,0,0,0
2.0267e+05,0,0,0,7582.3,36740,-0,-0,-0,-7136.7,-0,-0,2114.9,-655.39,1.8871e+05,0,0,0,0
3.1396e+05,0,0,0,8913.6,20753,-0,-0,-0,-2325.9,-0,-0,2218.1,-851.25,2.2974e+05,0,0,0,0
-3.4024e+05,0,0,0,-8568.6,7602.8,-0,-0,-0,-4382.2,-0,-0,1882,-560.02,1.7907e+05,0,0,0,0
-1.133e+05,0,0,0,234.42,-4738.9,-0,-0,-0,-5362.2,-0,-0,2012,-295.01,1.9324e+05,0,0,0,0
-35941,0,0,0,-16849,17932,-0,-0,-0,-5348.5,-0,-0,1603.5,-89.637,1.4418e+05,0,0,0,0
-89120,0,0,0,-4951.8,27992,-0,-0,-0,-4777.2,-0,-0,1729.6,60.536,99039,0,0,0,0
-1.6311e+05,0,0,0,3694.4,18231,-0,-0,-0,-1015.7,-0,-0,1889.7,-123.76,-16257,-0,-0,-0,0
-2.3832e+05,0,0,0,-3324.8,-18152,-0,-0,-0,-3628.4,-0,-0,1755.6,171.25,49900,-0,-0,-0,0
38431,0,0,0,10291,-20080,-0,-0,-0,-11199,-0,-0,2050.6,1052.2,69764,-0,-0,-0,0
3.7215e+05,0,0,0,5736.1,41875,-0,-0,-0,-6008.1,-0,-0,2038,974.99,1.077e+05,0,0,0,0
-1.5658e+05,0,0,0,16969,-464.78,-0,-0,-0,-7359.3,-0,-0,2361.1,1338.1,-12669,-0,-0,-0,0
-2.6479e+05,0,0,0,-22799,81258,-0,-0,-0,-4234.6,-0,-0,1566.1,1315.4,42137,-0,-0,-0,0
2.3037e+05,0,0,0,-8624.9,44064,-0,-0,-0,-2452.8,-0,-0,1690.6,1303.5,56366,-0,-0,-0,0
-1.1985e+05,0,0,0,-2664.1,88019,-0,-0,-0,-5444.9,-0,-0,1751.9,1690.5,1.4589e+05,0,0,0,0
-2.5583e+05,0,0,0,-17999,66542,-0,-0,-0,-1720.5,-0,-0,1358,1534.9,51958,-0,-0,-0,0
1.3531e+05,0,0,0,-7664.1,79137,0,0,0,254.37,0,0,1435.8,1407.3,1.447e+05,0,0,0,0
-3.1358e+05,0,0,0,-20111,58929,0,0,0,2263.4,0,0,1064.2,1200.2,43535,-0,-0,-0,0
38464,0,0,0,-40820,-3705.7,0,0,0,3118.3,0,0,376.72,1028.9,1.0154e+05,0,0,0,0
1.828e+05,0,0,0,-44741,-26765,-0,-0,-0,-125.89,-0,-0,-103.13,1226.1,1.2375e+05,0,0,0,0
-3.0696e+05,0,0,0,-29803,-75049,-0,-0,-0,-5411.5,-0,-0,-167.12,1748,1.0801e+05,0,0,0,0
8.0251e+05,0,0,0,-24047,-24256,-0,-0,-0,-3816.3,-0,-0,-310.4,1799.5,54662,-0,-0,-0,0
-1.6219e+05,0,0,0,-21759,57159,0,0,0,865.32,0,0,-482.58,1487.5,1.2771e+05,0,0,0,0
4.2174e+05,0,0,0,-24707,38337,0,0,0,3119.4,0,0,-758.81,1232.9,1.5783e+05,0,0,0,0
-1.7409e+05,0,0,0,-23725,-12299,0,0,0,446.4,0,0,-968.42,1373.9,1.1211e+05,0,0,0,0
-1.0836e+05,0,0,0,-36375,-64702,0,0,0,817.31,0,0,-1496,1319.8,1.0237e+05,0,0,0,0
40599,0,0,0,-34498,-72388,-0,-0,-0,-3709.1,-0,-0,-1794.1,1730.8,90229,-0,-0,-0,0
2.6351e+05,0,0,0,-29951,-60136,-0,-0,-0,-2542.5,-0,-0,-2010.5,1758.9,1.8903e+05,0,0,0,0
-3.0269e+05,0,0,0,-24671,-1.1766e+05,-0,-0,-0,-1894.8,-0,-0,-2166,1792.6,74533,-0,-0,-0,0
5.0914e+05,0,0,0,-20456,-45139,-0,-0,-0,-473.54,-0,-0,-2297.1,1725.5,3217.4,-0,-0,-0,0
-93599,0,0,0,-7522.3,-43963,-0,-0,-0,-906.25,-0,-0,-2179.4,1785.6,1.4945e+05,0,0,0,0
-3361.8,0,0,0,10987,61097,0,0,0,3838.4,0,0,-1805.8,1355.6,2.6256e+05,0,0,0,0
1.4766e+05,0,0,0,-4.1083e+05,1.8785e+05,0,0,0,2374.4,0,0,-2012.8,1350.6,2.499e+05,0,0,0,0
-47111,0,0,0,-1.3949e+05,1.1581e+05,0,0,0,1986.5,0,0,-2269.3,1296.6,1.9464e+05,0,0,0,0
48915,0,0,0,4.0959e+05,77983,0,0,0,364.45,0,0,-2127.8,1378.4,1.3663e+05,0,0,0,0
-2.6529e+05,0,0,0,1.8108e+05,55390,0,0,0,4973.9,0,0,-1856.2,912.49,1.2273e+05,0,0,0,0
18888,0,0,0,55562,37225,0,0,0,1238.6,0,0,-2013.4,1086.2,91575,-0,-0,-0,0
-3.8526e+05,0,0,0,-8579.1,39363,-0,-0,-0,-2429.4,-0,-0,-2333.1,1396.9,-51784,-0,-0,-0,0
5.052e+05,0,0,0,-27680,40581,0,0,0,785.74,0,0,-2450.9,1175.2,80608,-0,-0,-0,0
2.4094e+05,0,0,0,-11984,42595,-0,-0,-0,-529.86,-0,-0,-2079.4,1273.4,96484,-0,-0,-0,0
-54512,0,0,0,4222.1,-31574,0,0,0,491.06,0,0,-1648,1193.4,1.0767e+05,0,0,0,0
-1.1275e+05,0,0,0,-25281,-10056,0,0,0,3582.1,0,0,-2221.9,871.24,60219,-0,-0,-0,0
-3.6106e+05,0,0,0,-22744,2712.4,0,0,0,146.22,0,0,-2342.3,1069.3,85153,-0,-0,-0,0
5.7446e+05,0,0,0,-7095.8,50827,0,0,0,199.37,0,0,-2146.4,1058.1,1.8954e+05,0,0,0,0
3.9833e+05,0,0,0,-16524,-1951.2,0,0,0,721.08,0,0,-2418.1,998.87,1.0364e+05,0,0,0,0
-2.2122e+05,0,0,0,-12201,-18305,0,0,0,3129.7,0,0,-2457,734.85,68544,-0,-0,-0,0
3.1847e+05,0,0,0,-2572.4,40309,0,0,0,4895.7,0,0,-2332.6,441.08,5219.9,-0,-0,-0,0
-22675,0,0,0,14594,1.5877e+05,0,0,0,7793.5,0,0,-1939.7,-31.407,1.3154e+05,0,0,0,0
1.1817e+05,0,0,0,32079,8370.9,0,0,0,5514.7,0,0,-1378.7,-108.53,1.4928e+05,0,0,0,0
4.2652e+05,0,0,0,30304,4250.8,0,0,0,1937.4,0,0,-1116.1,29.346,53264,-0,-0,-0,0
-6.0239e+05,0,0,0,3282.1,-91383,0,0,0,4418.7,0,0,-1477.2,-288.29,63220,-0,-0,-0,0
2.2791e+05,0,0,0,-2164.8,-95261,0,0,0,9025.5,0,0,-1576.1,-909.59,1.7977e+05,0,0,0,0
-87799,0,0,0,8034.8,-77269,0,0,0,1929.8,0,0,-1350.8,-562.11,48307,-0,-0,-0,0
-97639,0,0,0,11047,-23868,-0,-0,-0,-1200.5,-0,-0,-1202,-329.73,1.5812e+05,0,0,0,0
2.467e+05,0,0,0,-8314.9,53055,-0,-0,-0,-677.15,-0,-0,-1562.1,-334.58,1.073e+05,0,0,0,0
-4.6359e+05,0,0,0,-10121,58557,0,0,0,3644.6,0,0,-1683.6,-731.58,1.6478e+05,0,0,0,0
-2.1936e+05,0,0,0,14984,64489,0,0,0,5676.8,0,0,-1175.8,-1070.8,58719,-0,-0,-0,0
3.013e+05,0,0,0,-2311.1,24939,0,0,0,1721.2,0,0,-1449.1,-901.6,-30478,-0,-0,-0,0
-2.8546e+05,0,0,0,2891.5,-80347,0,0,0,5824,0,0,-1345.6,-1369.3,-5904.4,-0,-0,-0,0
-1.1126e+05,0,0,0,11297,-66389,0,0,0,4252.6,0,0,-1116.1,-1439.2,17608,-0,-0,-0,0
-3.2956e+05,0,0,0,16836,38740,0,0,0,1164.1,0,0,-876.07,-1300.2,77022,-0,-0,-0,0
61746,0,0,0,16591,62105,0,0,0,1123.4,0,0,-722.66,-1340.5,76077,-0,-0,-0,0
-46618,0,0,0,23059,1.1323e+05,0,0,0,2001.7,0,0,-410.45,-1469.3,1.1947e+05,0,0,0,0
2.92e+05,0,0,0,10406,41916,0,0,0,1204.1,0,0,-496.27,-1467.7,32026,-0,-0,-0,0
-23671,0,0,0,20058,-1427.4,-0,-0,-0,-3507.9,-0,-0,-166.11,-1052.2,1.6194e+05,0,0,0,0
-5.3641e+05,0,0,0,25913,-3571.2,-0,-0,-0,-1323.4,-0,-0,163.99,-1130.5,91238,-0,-0,-0,0
-1.5449e+05,0,0,0,34463,5984,-0,-0,-0,-2587.6,-0,-0,614.03,-955.27,1.0872e+05,0,0,0,0
-3.7581e+05,0,0,0,27509,-29913,0,0,0,5412.3,0,0,772.52,-1638.6,2.0097e+05,0,0,0,0
-2.6407e+05,0,0,0,31255,-26895,0,0,0,1669.6,0,0,1122.2,-1480.1,2.2696e+05,0,0,0,0
3.0807e+05,0,0,0,20973,34205,0,0,0,3475.5,0,0,1170.3,-1720.6,1.7268e+05,0,0,0,0
1.2435e+05,0,0,0,9945.9,40611,-0,-0,-0,-557.78,-0,-0,1103.3,-1458.8,29511,-0,-0,-0,0
5.7652e+05,0,0,0,620.53,1.1001e+05,-0,-0,-0,-4138.8,-0,-0,972.94,-1086,-1.3917e+05,-0,-0,-0,0
3.6643e+05,0,0,0,4764.7,38767,0,0,0,2729.2,0,0,1077.9,-1598.4,-1.2875e+05,-0,-0,-0,0
7.1918e+05,0,0,0,6343.5,-14561,-0,-0,-0,-5338.5,-0,-0,1160.6,-913.09,25948,-0,-0,-0,0
2.9205e+05,0,0,0,-15950,15166,-0,-0,-0,-4930.3,-0,-0,685.08,-747.13,1.5932e+05,0,0,0,0
-2.7191e+05,0,0,0,-12719,25443,-0,-0,-0,-7323.9,-0,-0,611.8,-322.52,1.1813e+05,0,0,0,0
3.3452e+05,0,0,0,-11481,16861,-0,-0,-0,-1723.3,-0,-0,521.21,-588.63,1.2479e+05,0,0,0,0
1345.9,0,0,0,10942,12102,0,0,0,1290.5,0,0,951.06,-817.17,2.8416e+05,0,0,0,0
-2.3365e+05,0,0,0,9310.9,-65458,0,0,0,840.87,0,0,1014.9,-822.46,37693,-0,-0,-0,0
-1.9382e+05,0,0,0,-3562.4,-78116,0,0,0,5146.1,0,0,793.51,-1276,10845,-0,-0,-0,0
2.6875e+05,0,0,0,13266,-18977,0,0,0,5362,0,0,1163.6,-1494.8,-40138,-0,-0,-0,0
-8.6089e+05,0,0,0,-16922,-19613,0,0,0,5853.6,0,0,563.9,-1748.9,17512,-0,-0,-0,0
-1.1998e+05,0,0,0,4353.2,25594,0,0,0,1602.4,0,0,914.59,-1557.4,-14.256,-0,-0,-0,0
1.8186e+05,0,0,0,15139,6570,0,0,0,1027.8,0,0,1214.4,-1562.2,79701,-0,-0,-0,0
-3.1097e+05,0,0,0,-13855,-76675,-0,-0,-0,-7970.5,-0,-0,661.12,-720.41,1.8492e+05,0,0,0,0
1.4849e+05,0,0,0,-3436.3,-17885,-0,-0,-0,-2819.4,-0,-0,780.16,-917.37,75900,-0,-0,-0,0
-1.9211e+05,0,0,0,3458.3,-52910,-0,-0,-0,-741.03,-0,-0,912.98,-1011.8,52948,-0,-0,-0,0
2.9651e+05,0,0,0,361.53,-83995,-0,-0,-0,-1830.6,-0,-0,871.03,-876.2,19180,-0,-0,-0,0
-1.4415e+06,0,0,0,-9816,-49468,-0,-0,-0,-7941.2,-0,-0,629.98,-207.14,1.9637e+05,0,0,0,0
-7.9344e+05,0,0,0,7373.6,-58029,-0,-0,-0,-2350.2,-0,-0,949.73,-448.53,1.2588e+05,0,0,0,0
3.4276e+05,0,0,0,-21633,13033,-0,-0,-0,-582.65,-0,-0,322.8,-530.88,63126,-0,-0,-0,0
-52557,0,0,0,-23348,19175,0,0,0,3265.5,0,0,77.212,-884.94,-4235.8,-0,-0,-0,0
2.2179e+05,0,0,0,-108.12,40833,0,0,0,4245.4,0,0,414.52,-1106.3,14814,-0,-0,-0,0
1.9226e+05,0,0,0,34283,7770.8,0,0,0,1226.5,0,0,1238.9,-973.79,98360,0,0,0,0
-7.1238e+05,0,0,0,16215,-42795,0,0,0,1156.2,0,0,1128.6,-1013.7,33774,-0,-0,-0,0
1.3142e+05,0,0,0,14500,10650,0,0,0,879.64,0,0,1240.3,-1030.8,1.0893e+05,0,0,0,0
-9.6222e+05,0,0,0,-11325,62732,0,0,0,4997.3,0,0,757.08,-1467.4,1.0517e+05,0,0,0,0
9.2428e+05,0,0,0,-23578,-48899,0,0,0,1704.1,0,0,355.82,-1337.1,1.9573e+05,0,0,0,0
-9.6231e+05,0,0,0,-10259,-1.5187e+05,0,0,0,6975.5,0,0,452.75,-1918.2,1.3523e+05,0,0,0,0
5.4572e+05,0,0,0,2568.8,-38662,-0,-0,-0,-3617.2,-0,-0,663.67,-1149.1,1.1794e+05,0,0,0,0
-4.4447e+05,0,0,0,-11857,-74912,-0,-0,-0,-6144.9,-0,-0,341.47,-761.89,73382,-0,-0,-0,0
-2935.7,0,0,0,-9083.2,-29360,-0,-0,-0,-6229,-0,-0,295.99,-516.68,1.6937e+05,0,0,0,0
-774.56,0,0,0,-10273,-57712,-0,-0,-0,-4706.2,-0,-0,181.55,-425.6,1.0345e+05,0,0,0,0
4.3819e+05,0,0,0,-33670,-64432,-0,-0,-0,-1275.7,-0,-0,-477.17,-579.96,-11131,-0,-0,-0,0
1.233e+05,0,0,0,-25208,6439.3,0,0,0,2183.4,0,0,-591.94,-869.27,1.2341e+05,0,0,0,0
-1.3736e+05,0,0,0,-12670,-29103,0,0,0,9450.1,0,0,-528.88,-1664.3,3384.9,-0,-0,-0,0
-1.8681e+05,0,0,0,-5829.3,43708,0,0,0,2421.7,0,0,-484.22,-1339.7,1.5112e+05,0,0,0,0
5.2413e+05,0,0,0,-25986,1.0031e+05,-0,-0,-0,-3117.3,-0,-0,-1023,-890.14,68535,-0,-0,-0,0
5.5299e+05,0,0,0,-33109,1.2565e+05,-0,-0,-0,-184.41,-0,-0,-1439.1,-1056.8,1.0001e+05,0,0,0,0
7.052e+05,0,0,0,-1055,67750,0,0,0,2181.8,0,0,-981.96,-1280.9,10693,-0,-0,-0,0
6.0426e+05,0,0,0,26779,40885,0,0,0,70.419,0,0,-323.56,-1157.8,1335.5,-0,-0,-0,0
74253,0,0,0,4.4874e+05,-54890,-0,-0,-0,-238.19,-0,-0,-758.87,-1129.7,-11116,-0,-0,-0,0
1.6118e+05,0,0,0,2.542e+05,-93008,-0,-0,-0,-3101.9,-0,-0,-908.22,-839.74,-63412,-0,-0,-0,0
-3.2908e+05,0,0,0,22232,-17744,-0,-0,-0,-3226.2,-0,-0,-1278.8,-707.74,-5661.9,-0,-0,-0,0
-1.9636e+05,0,0,0,-2.3272e+05,-44489,-0,-0,-0,-2834,-0,-0,-1796.3,-621.59,1.4453e+05,0,0,0,0
1.7559e+05,0,0,0,-5.6649e+05,-43830,-0,-0,-0,-3546.9,-0,-0,-1719.8,-442.46,1.5989e+05,0,0,0,0
-1.9621e+05,0,0,0,2.363e+05,-83632,-0,-0,-0,-8032.5,-0,-0,-1008.1,133.36,1.0455e+05,0,0,0,0
-64320,0,0,0,-3.3262e+05,-8928.1,-0,-0,-0,-7041.1,-0,-0,-1189.5,345.65,2.2545e+05,0,0,0,0
-1.463e+05,0,0,0,-93235,36610,-0,-0,-0,-3899.3,-0,-0,-934.91,309.18,2.107e+05,0,0,0,0
-9.3635e+05,0,0,0,-14859,43380,0,0,0,1175.7,0,0,-1359.4,-37.573,1.0233e+05,0,0,0,0
1.031e+05,0,0,0,29233,57185,0,0,0,574.82,0,0,-1305.7,-24.02,68749,-0,-0,-0,0
3.3256e+05,0,0,0,6.4144e+05,38367,0,0,0,4174.4,0,0,-1452.7,-398.45,-1.3014e+05,-0,-0,-0,0
-4.2098e+05,0,0,0,2.1714e+05,10313,0,0,0,3271.2,0,0,-1492.9,-470.63,-43752,-0,-0,-0,0
1.0718e+06,0,0,0,15596,80710,0,0,0,3976.9,0,0,-1363.6,-665.49,22290,-0,-0,-0,0
2.489e+05,0,0,0,-1.7449e+05,66574,0,0,0,5065.3,0,0,-1200.9,-924.96,1.4859e+05,0,0,0,0
-5.993e+05,0,0,0,1.1126e+05,82046,0,0,0,3955.8,0,0,-698.01,-1011,-15920,-0,-0,-0,0
-2.6295e+05,0,0,0,-32135,-957.41,0,0,0,986.42,0,0,-906.31,-872.34,52963,-0,-0,-0,0
3.2685e+05,0,0,0,-1.4735e+05,79594,-0,-0,-0,-3045.2,-0,-0,-1138.9,-515.4,1.3947e+05,0,0,0,0
-89141,0,0,0,1.0919e+05,1.3908e+05,-0,-0,-0,-6522,-0,-0,-927.22,-57.632,-9209.2,-0,-0,-0,0
-2.7228e+05,0,0,0,46646,60771,-0,-0,-0,-3701,-0,-0,-901.65,-82.553,12853,-0,-0,-0,0
-3.4405e+05,0,0,0,73075,37776,-0,-0,-0,-3451.8,-0,-0,-879.03,-106.94,-6170.4,-0,-0,-0,0
1.5072e+08,0,0,0,-6.6401e+05,2.7039e+05,-0,-0,-0,-3208.5,-0,-0,-857.99,-130.75,6.9652e+05,0,0,0,0
1.504e+08,0,0,0,-6.5961e+05,2.5109e+05,-0,-0,-0,-2961.9,-0,-0,-838.49,-153.99,6.8886e+05,0,0,0,0
1.4839e+08,0,0,0,-6.4118e+05,2.2919e+05,-0,-0,-0,-2688.3,-0,-0,-820.47,-176.68,6.7548e+05,0,0,0,0
1.3835e+08,0,0,0,-5.5751e+05,1.9536e+05,-0,-0,-0,-2277.8,-0,-0,-803.88,-198.84,6.3186e+05,0,0,0,0
9.721e+07,0,0,0,-2.5332e+05,1.1925e+05,-0,-0,-0,-1376.3,-0,-0,-788.68,-220.48,4.6978e+05,0,0,0,0
9.1533e+07,0,0,0,-1.9946e+05,1.2789e+05,-0,-0,-0,-4232.7,-0,-0,-343.7,66.621,3.6845e+05,0,0,0,0
-5.1037e+05,0,0,0,-52455,1.0979e+05,-0,-0,-0,-6013.2,-0,-0,86.771,344.75,2.3133e+05,0,0,0,0
-6.9142e+07,0,0,0,10447,6493.2,-0,-0,-0,-3820.6,-0,-0,232.37,242.19,2.3e+05,0,0,0,0
9.8038e+06,0,0,0,81483,-1.5671e+05,-0,-0,-0,-2893.7,-0,-0,422.59,298.51,1.4393e+05,0,0,0,0
-1.3142e+06,0,0,0,78941,-7629.3,-0,-0,-0,-4538.1,-0,-0,152.48,570.72,75329,-0,-0,-0,0
