-1.5074,-0.031738,4.1651,0,0,0,-2.6462,0.33076,5.215,-0.03018,-0.076695,0.0039929,-2.423,0.22916,5.3277,-0.03018,-0.076695,0.0039929
-0.15113,-0.75044,0.87007,0,0,0,0.053565,-0.65935,0.59958,-0.025237,-0.029668,0.0077339,0.11703,-0.70905,0.52977,-0.025237,-0.029668,0.0077339
0.75342,0.0098391,0.86002,0,0,0,1.1121,0.60125,0.70939,-0.010146,-0.051437,-0.0087601,1.1863,0.37396,0.7445,-0.010146,-0.051437,-0.0087601
2.002,-1.1855,-0.306,0,0,0,2.3977,-1.6054,-0.50195,-0.056027,-0.068324,0.014715,2.5035,-1.3762,-0.64569,-0.056027,-0.068324,0.014715
0.9562,-2.9703,0.056427,0,0,0,0.36742,-3.8258,0.19166,-0.061494,-0.060398,0.0095793,0.49339,-3.816,0.057972,-0.061494,-0.060398,0.0095793
0.044434,-1.831,1.7588,0,0,0,-0.72538,-2.1616,2.1658,-0.052567,-0.092193,0.044391,-0.6182,-2.2974,2.0566,-0.052567,-0.092193,0.044391
-3.355,-1.256,-2.0146,0,0,0,-5.213,-1.3856,-2.5184,-0.017191,-0.050632,0.028815,-5.0797,-1.487,-2.7245,-0.017191,-0.050632,0.028815
-1.9504,2.3127,-1.3558,0,0,0,-1.7594,3.2925,-1.6783,-0.029576,-0.075008,0.012083,-1.7152,3.4834,-1.2948,-0.029576,-0.075008,0.012083
-1.155,-0.66531,-3.248,0,0,0,-0.76146,-0.95208,-3.4473,-0.042084,-0.079025,0.0079549,-0.64214,-0.70225,-3.5305,-0.042084,-0.079025,0.0079549
1.572,-1.7627,-0.60155,0,0,0,3.0201,-2.1893,0.032294,-0.053186,-0.099395,-0.0031528,2.9799,-2.239,0.14858,-0.053186,-0.099395,-0.0031528
0.10175,-2.6104,-2.5456,0,0,0,-0.25561,-3.4368,-2.5394,-0.053793,-0.059275,0.013992,-0.1769,-3.4529,-2.5243,-0.053793,-0.059275,0.013992
-1.7444,1.6063,-0.24447,0,0,0,-2.8571,2.528,0.40677,-0.017877,-0.086095,0.0054268,-2.7765,2.5886,0.55644,-0.017877,-0.086095,0.0054268
0.14086,0.52592,8.1724,0,0,0,-0.49483,1.3208,10.465,-0.058473,-0.032442,0.027611,0.5251,1.1694,10.482,-0.058473,-0.032442,0.027611
-0.57617,1.7796,2.3249,0,0,0,-0.23627,2.8748,1.7238,-0.036987,-0.0074348,0.014908,-0.52143,2.908,1.6011,-0.036987,-0.0074348,0.014908
-0.4537,2.1053,0.059275,0,0,0,-0.029575,3.4514,-0.71884,-0.038093,-0.046787,0.0016566,-0.2623,3.3886,-0.93708,-0.038093,-0.046787,0.0016566
0.56891,-0.78744,7.1838,0,0,0,0.59415,-0.85241,8.2858,-0.018492,-0.046703,-0.014235,1.1057,-0.8752,8.2308,-0.018492,-0.046703,-0.014235
1.34,-2.1424,9.7357,0,0,0,0.48331,-2.4875,10.767,-0.0087446,-0.014069,-0.0095827,1.6655,-2.804,10.57,-0.0087446,-0.014069,-0.0095827
0.79193,-1.4554,7.1486,0,0,0,-0.81724,-1.6867,6.5439,-0.0080656,0.025529,-0.027667,0.21377,-1.7834,6.5658,-0.0080656,0.025529,-0.027667
1.0786,0.98226,4.139,0,0,0,1.0569,2.3864,2.4207,0.010291,-0.018664,-0.0035446,1.1761,2.1696,2.5654,0.010291,-0.018664,-0.0035446
-1.91,-1.3844,10.095,0,0,0,-5.1442,-1.5416,10.145,-0.024511,-0.037176,-0.0061086,-3.9473,-1.7362,10.638,-0.024511,-0.037176,-0.0061086
-1.0646,-1.1037,5.362,0,0,0,-1.4037,-2.1733,3.499,-0.046475,-0.019561,-0.0086912,-1.1703,-1.8023,3.7839,-0.046475,-0.019561,-0.0086912
-1.4926,-0.9255,-0.059882,0,0,0,-1.6657,-0.85775,-2.9088,-0.017254,-0.04528,0.023797,-1.7785,-1.1951,-2.7167,-0.017254,-0.04528,0.023797
-3.5167,0.31272,0.18335,0,0,0,-4.5788,1.2466,-1.2115,-0.028554,-0.10964,0.018124,-4.7046,0.72207,-1.1546,-0.028554,-0.10964,0.018124
-0.4462,0.54479,-4.0011,0,0,0,0.73091,0.8115,-5.9632,-0.0007723,-0.1301,-0.0098846,0.95726,0.99745,-5.9026,-0.0007723,-0.1301,-0.0098846
0.13344,1.8042,-0.096075,0,0,0,1.0184,3.0053,0.10026,-0.016632,-0.11661,-0.019962,1.0322,3.0015,0.067609,-0.016632,-0.11661,-0.019962
1.3196,0.84057,-0.5566,0,0,0,2.3529,1.4627,-0.77526,-0.0061038,-0.097229,-0.034638,2.3462,1.4619,-0.79694,-0.0061038,-0.097229,-0.034638
3.0438,-1.672,-7.2252,0,0,0,4.8991,-1.9313,-9.4341,-0.044858,-0.084535,-0.040187,4.4876,-2.4597,-9.5155,-0.044858,-0.084535,-0.040187
2.4263,-3.819,-5.0445,0,0,0,3.1568,-5.3973,-5.4973,-0.040283,-0.12296,-0.030213,2.6102,-5.8517,-5.316,-0.040283,-0.12296,-0.030213
1.9877,-0.81716,0.16967,0,0,0,1.558,-1.2486,1.7863,-0.0041993,-0.10986,-0.0017116,1.6999,-1.3053,1.6075,-0.0041993,-0.10986,-0.0017116
3.3505,-1.3144,1.0497,0,0,0,4.0851,-1.9904,1.7617,-0.03247,-0.083222,-0.017528,4.0496,-2.052,1.773,-0.03247,-0.083222,-0.017528
3.4065,1.1821,2.541,0,0,0,3.9331,1.8486,2.8416,-0.027175,-0.085115,-0.0048822,3.722,1.944,3.0543,-0.027175,-0.085115,-0.0048822
-0.59194,-0.40814,-2.1758,0,0,0,-3.1557,-0.45919,-3.6721,-0.026539,-0.040077,0.011897,-3.1503,-0.82287,-3.6128,-0.026539,-0.040077,0.011897
-0.31297,-1.4441,0.58784,0,0,0,-1.3888,-2.3879,0.73354,-0.02452,-0.07556,0.014557,-1.1106,-2.5397,0.69652,-0.02452,-0.07556,0.014557
0.56043,-0.2376,0.65784,0,0,0,0.80648,-0.5581,0.53636,-0.033144,-0.087725,-0.0038126,0.80934,-0.53607,0.55423,-0.033144,-0.087725,-0.0038126
-2.3604,-0.4246,-4.9225,0,0,0,-4.6802,-1.0985,-6.8224,-0.022543,-0.088095,-0.0078278,-4.3341,-0.90737,-7.0745,-0.022543,-0.088095,-0.0078278
-1.5467,-1.6636,5.4721,0,0,0,-2.3471,-2.0246,7.9313,-0.014914,-0.087523,-0.02037,-1.8005,-2.7826,7.844,-0.014914,-0.087523,-0.02037
-2.989,0.15236,0.41025,0,0,0,-3.9928,-0.14066,-0.8244,-0.060495,-0.011436,-0.029354,-4.0536,-0.029649,-0.45683,-0.060495,-0.011436,-0.029354
-0.056977,-2.2323,0.93962,0,0,0,1.7052,-4.1667,0.27462,-0.086317,-0.0465,-0.040461,1.5277,-4.1992,0.61451,-0.086317,-0.0465,-0.040461
0.07564,2.54,3.6669,0,0,0,0.83036,3.5469,4.4824,-0.05871,-0.069702,0.0013703,0.75473,3.9262,4.1685,-0.05871,-0.069702,0.0013703
1.2865,0.83994,4.9804,0,0,0,1.9637,0.57895,5.6208,-0.050499,-0.039306,-0.064936,2.2785,0.90606,5.4564,-0.050499,-0.039306,-0.064936
2.427,-0.30253,7.0716,0,0,0,3.1417,-0.45879,7.9361,-0.011285,-0.024271,-0.054287,3.5379,-0.70042,7.7496,-0.011285,-0.024271,-0.054287
-0.82469,-0.2775,4.439,0,0,0,-2.2428,-1.1676,3.4877,-0.044891,-0.040433,-0.039966,-2.3757,-0.93538,3.4697,-0.044891,-0.040433,-0.039966
-0.97421,-0.50755,5.3608,0,0,0,-1.9975,-1.706,4.8544,-0.047762,-0.038254,-0.01829,-1.8075,-1.4272,5.0162,-0.047762,-0.038254,-0.01829
-0.88323,0.32519,2.8978,0,0,0,-0.74495,0.01707,1.5919,-0.043205,-0.072526,-0.017441,-0.83047,0.098086,1.546,-0.043205,-0.072526,-0.017441
-0.76914,0.48341,0.93393,0,0,0,-0.78206,0.46155,-0.70875,-0.039194,-0.063883,-0.032975,-0.79104,0.42863,-0.71938,-0.039194,-0.063883,-0.032975
-1.4588,-0.042488,-4.3979,0,0,0,-1.5574,-0.28979,-7.5528,-0.012695,-0.069367,0.0067803,-1.9031,-0.33686,-7.4713,-0.012695,-0.069367,0.0067803
-1.8589,-1.4246,-0.84692,0,0,0,-2.483,-2.6882,-1.248,-0.066081,-0.13664,-0.023192,-2.4254,-2.8075,-1.0883,-0.066081,-0.13664,-0.023192
-0.75046,-1.2856,0.16554,0,0,0,-0.4163,-2.4323,-0.25753,-0.11624,-0.084963,0.02514,-0.12694,-2.4671,0.22966,-0.11624,-0.084963,0.02514
1.472,1.3706,1.6759,0,0,0,3.3659,2.0034,2.184,-0.038822,-0.082553,-0.0094963,3.4196,2.1855,1.9087,-0.038822,-0.082553,-0.0094963
-0.35919,-1.1206,-4.1682,0,0,0,-0.40379,-1.4122,-6.7937,-0.05603,-0.039795,0.03589,-0.82212,-2.1345,-6.5635,-0.05603,-0.039795,0.03589
-1.4424,2.4159,-1.5673,0,0,0,-2.5928,4.3349,-1.5826,-0.051677,-0.16361,0.0002118,-2.6864,4.0779,-2.0426,-0.051677,-0.16361,0.0002118
0.17521,0.62398,-0.73726,0,0,0,1.1059,0.74353,-0.89202,-0.048348,-0.099322,0.0037179,1.0273,0.83248,-0.90733,-0.048348,-0.099322,0.0037179
-0.43297,2.599,3.2415,0,0,0,-0.56329,3.8839,4.7962,-0.077695,-0.068941,-0.016972,-0.63924,4.2764,4.4396,-0.077695,-0.068941,-0.016972
-1.4487,1.3554,-1.4291,0,0,0,-2.5244,2.193,-2.8906,-0.034713,-0.068846,-0.050315,-2.3213,2.1948,-3.0547,-0.034713,-0.068846,-0.050315
-0.28416,1.8154,3.2766,0,0,0,0.35453,3.1223,4.1491,-0.029795,-0.073866,-0.034287,0.31491,3.0867,4.1788,-0.029795,-0.073866,-0.034287
-1.5646,1.166,-1.8131,0,0,0,-2.5154,1.8546,-3.7319,-0.024992,-0.073348,-0.027468,-2.3645,1.8868,-3.8136,-0.024992,-0.073348,-0.027468
-1.0967,-1.0563,0.95334,0,0,0,-0.66742,-2.2623,1.1324,-0.035657,-0.14556,-0.059161,-0.91931,-2.2708,0.91858,-0.035657,-0.14556,-0.059161
0.13762,-1.3114,2.1707,0,0,0,1.4808,-2.9297,2.2422,-0.069078,-0.12851,0.0064938,1.3816,-2.7199,2.549,-0.069078,-0.12851,0.0064938
-1.2266,-2.7837,1.4539,0,0,0,-2.5516,-5.448,0.64396,-0.092871,-0.071642,0.026304,-1.9744,-5.5927,1.1952,-0.092871,-0.071642,0.026304
2.9265,-0.39566,-1.0457,0,0,0,5.9761,-1.2781,-2.8869,-0.052849,-0.070947,0.023509,6.1994,-0.9699,-2.5116,-0.052849,-0.070947,0.023509
0.65353,2.2908,2.5154,0,0,0,0.51035,4.2481,2.99,-0.017347,-0.0968,-0.0034361,0.21336,4.1881,3.1083,-0.017347,-0.0968,-0.0034361
1.8326,0.73027,3.7826,0,0,0,3.2812,1.5259,4.1452,-0.016726,-0.083092,-0.030571,2.9532,1.3294,4.4484,-0.016726,-0.083092,-0.030571
0.018846,-1.0116,1.3697,0,0,0,-0.84986,-2.1591,0.40236,-0.05666,-0.064582,-0.067028,-1.0214,-2.0905,0.36382,-0.05666,-0.064582,-0.067028
-0.77764,-2.577,0.8906,0,0,0,-1.731,-5.0745,0.10816,-0.042162,-0.11455,-0.026073,-1.6952,-5.0868,-0.097378,-0.042162,-0.11455,-0.026073
-0.34015,-2.358,0.61539,0,0,0,-0.29285,-4.7508,-0.5057,-0.077309,-0.11187,-0.023908,-0.29823,-4.7759,-0.11783,-0.077309,-0.11187,-0.023908
0.59321,-1.5592,5.1394,0,0,0,2.3616,-3.5828,6.2823,-0.045375,-0.10433,-0.019943,1.6956,-3.2934,6.6452,-0.045375,-0.10433,-0.019943
-1.0298,-3.8257,-0.37121,0,0,0,-2.1665,-7.4936,-2.5172,-0.038635,-0.057539,-0.024204,-2.1997,-7.5157,-2.4207,-0.038635,-0.057539,-0.024204
1.9288,-0.77455,-3.3007,0,0,0,3.6481,-1.6347,-6.1746,-0.021928,-0.094521,0.02379,4.1257,-1.5134,-5.8987,-0.021928,-0.094521,0.02379
0.579,-1.1041,3.4703,0,0,0,0.32962,-2.4063,5.0266,-0.040351,-0.10672,0.028516,0.44795,-2.2365,5.0954,-0.040351,-0.10672,0.028516
0.45886,1.9475,8.5499,0,0,0,-0.016532,4.8503,11.364,0.014866,-0.02243,0.038966,0.10313,4.1092,11.652,0.014866,-0.02243,0.038966
2.4904,0.46791,8.759,0,0,0,5.1811,0.87026,10.381,-0.0025548,-0.019999,-0.011503,4.8463,0.91751,10.537,-0.0025548,-0.019999,-0.011503
0.37095,0.62059,8.4726,0,0,0,0.43181,1.4536,9.1974,-0.0058341,-0.02554,-0.078716,-0.088364,1.3336,9.2252,-0.0058341,-0.02554,-0.078716
0.84673,2.9167,3.1615,0,0,0,1.1885,5.5358,1.0098,-0.019325,-7.9639e-05,-0.018218,0.9606,5.5976,0.90573,-0.019325,-7.9639e-05,-0.018218
-2.6335,4.4736,3.7365,0,0,0,-6.1737,9.3018,2.1718,0.022957,-0.040134,-0.052949,-6.0661,9.1222,3.0565,0.022957,-0.040134,-0.052949
-1.3409,2.8617,-0.71032,0,0,0,-1.4021,5.687,-3.3816,-0.028178,-0.081302,-0.052074,-1.462,5.6083,-3.4861,-0.028178,-0.081302,-0.052074
-1.4978,-0.47383,-7.6454,0,0,0,-3.1004,0.028651,-12.523,-0.056,-0.1466,-0.063184,-2.0614,-0.90013,-12.704,-0.056,-0.1466,-0.063184
1.1498,0.65298,0.059386,0,0,0,3.7808,0.95312,0.41544,-0.0041006,-0.18353,-0.037146,3.7048,1.0961,0.66993,-0.0041006,-0.18353,-0.037146
1.8616,0.8813,0.91608,0,0,0,3.6819,1.5228,1.461,-0.016466,-0.082454,-0.055253,3.7328,1.5422,1.303,-0.016466,-0.082454,-0.055253
0.84135,-1.6621,1.4848,0,0,0,0.30501,-3.7001,1.8178,-0.0036699,-0.029467,-0.0075194,0.77314,-3.6579,1.7636,-0.0036699,-0.029467,-0.0075194
-0.22723,-0.25146,-0.49656,0,0,0,-1.1472,-0.77567,-1.5472,0.02302,-0.1075,-0.02536,-0.98825,-0.71637,-1.6798,0.02302,-0.1075,-0.02536
-1.8045,0.12225,0.70991,0,0,0,-3.5184,0.2824,0.67942,-0.026068,-0.10604,0.00484,-3.5677,0.0063803,0.43826,-0.026068,-0.10604,0.00484
1.59,1.9526,5.184,0,0,0,4.4952,3.3665,7.1424,-0.014011,-0.06389,-0.0097223,4.2951,3.7031,7.0989,-0.014011,-0.06389,-0.0097223
2.6976,-0.30948,1.31,0,0,0,5.2755,-1.2993,-0.15485,0.0020058,-0.055831,-0.0070991,5.3585,-0.89097,0.18866,0.0020058,-0.055831,-0.0070991
0.44467,-0.70622,-0.15775,0,0,0,-0.63687,-1.6624,-1.6585,0.019309,-0.071616,-0.0094957,-0.45631,-1.6227,-1.7545,0.019309,-0.071616,-0.0094957
1.3746,1.9095,-2.6324,0,0,0,2.5126,3.1038,-5.1853,0.021808,-0.073311,0.01691,2.2247,3.6865,-4.9289,0.021808,-0.073311,0.01691
0.89259,5.3017,3.3865,0,0,0,1.3,11.52,4.1861,0.029193,-0.066042,-0.015359,0.93649,11.028,5.4247,0.029193,-0.066042,-0.015359
1.3127,-1.0075,3.1619,0,0,0,1.2548,-2.1015,3.96,0.00058441,0.012803,-0.045275,1.8231,-2.25,3.645,0.00058441,0.012803,-0.045275
2.3294,-0.08968,-1.07,0,0,0,4.3538,-1.0959,-2.9301,-0.03615,-0.0003976,0.0096046,4.1779,-0.57071,-3.3108,-0.03615,-0.0003976,0.0096046
-1.0746,-3.4011,-0.44639,0,0,0,-4.2314,-7.1656,-1.155,-0.01019,-0.11301,-0.0049603,-3.5608,-7.4078,-1.7404,-0.01019,-0.11301,-0.0049603
0.0065496,-3.2815,4.2944,0,0,0,0.58383,-5.8453,6.6615,0.035363,-0.11164,-0.027498,0.3548,-6.7307,5.784,0.035363,-0.11164,-0.027498
-0.19909,-1.7775,-1.0328,0,0,0,-0.094968,-4.1561,-3.2583,-0.059276,-0.029173,-0.054926,-0.34365,-4.169,-3.225,-0.059276,-0.029173,-0.054926
-0.21714,0.27544,3.7923,0,0,0,-0.44393,-0.17088,5.052,-0.061588,-0.062181,-0.040506,-0.30239,0.05869,5.065,-0.061588,-0.062181,-0.040506
1.1206,2.3963,1.4588,0,0,0,2.6462,4.8223,0.56202,-0.033455,-0.080084,-0.068805,2.8664,4.6789,0.68107,-0.033455,-0.080084,-0.068805
-1.0348,2.0027,4.0405,0,0,0,-3.0282,4.0306,4.7363,0.018543,-0.088273,-0.16234,-2.4623,4.1908,4.9216,0.018543,-0.088273,-0.16234
-1.4164,2.2073,-0.28634,0,0,0,-2.9979,3.9461,-2.9359,0.0070288,0.0034279,-0.12867,-2.7095,4.5132,-2.3384,0.0070288,0.0034279,-0.12867
0.67861,0.3478,-4.0632,0,0,0,2.2202,0.38822,-7.6169,-0.035142,-0.095413,-0.03046,2.4407,0.59418,-7.5357,-0.035142,-0.095413,-0.03046
-0.65498,-2.9613,-3.0461,0,0,0,-1.661,-7.0239,-4.211,0.01443,-0.11798,-0.02604,-1.2786,-6.6556,-4.8882,0.01443,-0.11798,-0.02604
-0.88584,-1.8063,-1.8795,0,0,0,-1.5074,-4.1013,-2.3671,-0.015957,-0.091793,-0.0048693,-1.35,-4.0389,-2.5615,-0.015957,-0.091793,-0.0048693
-1.6587,2.1641,0.55774,0,0,0,-2.9172,4.5731,1.0852,-0.044206,-0.063777,-0.037483,-2.829,4.584,1.2587,-0.044206,-0.063777,-0.037483
-0.64738,2.246,0.24977,0,0,0,0.11006,4.8251,0.021697,-0.027488,-0.038177,-0.023863,-0.098341,4.8242,0.10786,-0.027488,-0.038177,-0.023863
-0.11058,3.66,1.9655,0,0,0,0.25224,7.9851,2.3656,-0.0099993,-0.018038,-0.072071,0.60219,7.8813,2.6352,-0.0099993,-0.018038,-0.072071
1.0012,0.58196,-1.8209,0,0,0,2.77,1.0936,-3.9573,-0.018941,-0.041928,-0.099503,2.7778,1.055,-3.9623,-0.018941,-0.041928,-0.099503
0.78148,-0.33708,3.7027,0,0,0,0.8597,-1.5548,5.5517,-0.062913,-0.04213,-0.0060666,1.3621,-1.1262,5.5547,-0.062913,-0.04213,-0.0060666
-1.8417,-0.58024,0.70165,0,0,0,-4.6,-0.43991,-0.55457,-0.004439,0.011121,0.084725,-4.4124,-1.4711,-0.16726,-0.004439,0.011121,0.084725
-1.6105,0.19659,1.5203,0,0,0,-2.7707,0.41892,1.062,-0.03687,0.010557,0.033838,-2.6536,0.083572,1.3899,-0.03687,0.010557,0.033838
-2.019,-1.506,5.0066,0,0,0,-3.9505,-2.2092,6.8843,0.056222,-0.017774,-0.023183,-3.2917,-3.2355,6.8247,0.056222,-0.017774,-0.023183
-1.7586,-0.78929,6.0704,0,0,0,-3.3828,-1.5909,7.5011,-0.018777,0.02711,0.0017063,-2.4643,-2.0542,7.7426,-0.018777,0.02711,0.0017063
0.17496,1.5005,3.6804,0,0,0,2.2491,3.2161,3.142,0.0087248,0.011223,-0.0073634,2.23,3.1409,3.2304,0.0087248,0.011223,-0.0073634
0.4456,1.4773,-1.99,0,0,0,2.3567,2.6469,-5.5844,-0.047424,-0.037002,0.018863,1.9396,2.8171,-5.6611,-0.047424,-0.037002,0.018863
2.4369,3.2941,-8.543,0,0,0,6.3878,7.4957,-14.371,-0.093495,-0.11458,0.0061169,5.7014,7.1455,-14.83,-0.093495,-0.11458,0.0061169
2.6039,1.2412,-7.521,0,0,0,5.1948,0.65096,-11.497,-0.0058887,-0.13631,-0.046215,4.8883,1.791,-11.51,-0.0058887,-0.13631,-0.046215
4.0919,-1.234,-1.1165,0,0,0,7.5487,-2.8967,-0.10849,-0.12444,-0.13976,-0.075944,7.5232,-2.963,-0.08334,-0.12444,-0.13976,-0.075944
3.0368,0.90004,3.883,0,0,0,4.7147,0.89462,6.7486,-0.092568,-0.1406,-0.028949,4.2001,1.4862,6.9802,-0.092568,-0.1406,-0.028949
0.42821,1.1857,1.5153,0,0,0,-1.4147,1.9874,1.697,-0.10182,-0.044285,0.0018877,-1.6256,2.0221,1.449,-0.10182,-0.044285,0.0018877
1.4951,0.54371,1.7586,0,0,0,2.3067,1.086,1.6618,-0.023952,-0.046283,-0.081501,2.3124,0.95153,1.7347,-0.023952,-0.046283,-0.081501
1.5314,0.15722,7.8989,0,0,0,0.96736,0.90109,11.76,-0.0095353,0.012254,-0.045274,1.8502,0.30058,11.685,-0.0095353,0.012254,-0.045274
-0.68786,-2.0669,-2.0459,0,0,0,-2.0731,-5.3218,-5.9231,-0.036987,0.032164,-0.079616,-2.6019,-5.0686,-5.9365,-0.036987,0.032164,-0.079616
-0.96171,-1.7133,-2.8879,0,0,0,-2.0909,-4.9002,-5.3559,0.018202,-0.093019,-0.041603,-2.0608,-4.3146,-5.8486,0.018202,-0.093019,-0.041603
