0,0,3.05e+05,0,0,0
-13199,0,3.0497e+05,-7845.8,-1.4043e+05,-6524.4
-24478,0,2.5937e+05,-15012,-6660.1,-12524
-33729,0,2.1203e+05,-21344,-9869.2,-17858
-39237,0,1.5354e+05,-25662,-12146,-21534
-43631,0,58090,-7128.9,30422,-8400.9
-19309,0,18627,13343,17375,-1921.6
-9708.5,0,10499,8367.5,10377,-1137.1
-26928,0,7595.2,4304.8,19619,-4058.2
642.68,0,5180,-870.38,11307,-6649.1
43937,0,-4548.8,-10591,-16474,-1248.9
74104,0,2620,-27399,-3310.7,5947
35614,0,2658.4,-28.924,14483,-93.477
16649,0,-15268,-1045.4,2796.3,2378.4
36272,0,-17974,3525.7,-3968.7,-426.65
55236,0,-17190,-21012,3890.1,2750.5
14242,0,-6107.1,7987.3,-11470,9254.5
-7654.2,0,-7854.1,12265,-14949,7671.9
-86787,0,21048,16440,-27531,4962.5
-73111,0,-12041,28817,-13270,969.57
-1.5364e+05,0,-26103,25926,-1415.9,-3545.3
-1.087e+06,0,-1.0132e+05,32845,3663.7,-37716
1.4218e+05,0,-85523,15495,19061,-36310
24174,0,-26044,8189.4,32237,-5072.1
6.5748e+05,0,1.0631e+05,6454.8,41568,33758
2.1371e+05,0,49672,7783.6,5830.1,20138
1.2452e+05,0,23329,6218.1,3052.1,6443.3
1.467e+05,0,-2.0455e+05,-3457.3,13958,-1.3623e+05
29726,0,1.1001e+05,16585,21935,44450
-14326,0,53708,2915.4,12830,27213
72554,0,39571,249.81,-6063.4,16298
83607,0,-342.06,-3786.1,-6472.1,6620.5
32662,0,1338,-14429,-28912,6812.3
9227,0,-4270.1,-1959.9,-32636,2695.2
4.0113e+05,0,-67240,4120.9,-18966,-1.7772e+05
-2.5089e+05,0,47096,2918,-3571.6,65346
3.8197e+05,0,-1.869e+05,-109.86,9623.8,-1.4846e+05
-4.3505e+05,0,1.278e+05,101.88,4661,1.0395e+05
-1.4119e+05,0,45582,7940.2,12104,62284
-23355,0,19296,29012,9332,38686
5.6601e+05,0,-82967,10707,-894.02,-1.3686e+05
1.618e+05,0,-61763,-442.25,5495.6,-1.3191e+05
-4.4926e+05,0,82557,-3897,-27241,1.2294e+05
-4.4871e+05,0,-1.7564e+05,8053.2,-10048,-1.1719e+05
-2.8795e+05,0,-1.2601e+05,9980.1,-8806.2,18624
-1.6099e+05,0,-2.2561e+05,5257.1,1.3344e+05,-19477
3.6257e+05,0,-71852,-3272.1,-1.1929e+05,-34540
27968,0,-1.7008e+05,-10679,1.2343e+05,-54253
-3.5248e+05,0,-15213,6687.8,-1.4972e+05,52910
1.7069e+05,0,4.7932e+05,-8352.6,-35106,1.4297e+05
-1.8526e+05,0,1.6539e+05,-17234,-18651,34888
-1.679e+05,0,-71874,-20116,-14242,24481
2.8556e+05,0,2.0445e+05,-10930,14206,66352
58681,0,1.2561e+05,-5792.5,9104.6,37588
14377,0,85979,-5585.6,34627,22535
71526,0,41335,6789.4,19042,19006
-1.4627e+05,0,1.0735e+05,-4676.7,27430,7954.8
-39446,0,41766,-21742,18752,4415.7
-49545,0,-31847,-18234,17115,3691.3
-1.6194e+05,0,-28229,-17932,3712.6,6101.1
22165,0,-87765,-3363.5,-12653,4596.8
64035,0,-31543,-2691.3,8377.1,8016.4
1.2991e+05,0,-35350,5667.2,4099.6,4991.7
1.9138e+05,0,-3.7319e+05,-7932.8,1945.6,-47738
3.9244e+05,0,-3.3004e+05,-13452,1.7994e+05,-1.0105e+05
2.9621e+05,0,-8666.2,1514.8,-1.0809e+05,-36352
6.0389e+05,0,38560,-6965.9,-54632,-37502
6.0186e+05,0,1.2771e+05,-5675.6,-40620,31352
-3.1692e+05,0,-1.4938e+05,-4919.7,-11644,6018
-2.2617e+05,0,21580,2131.4,-2110.9,-22772
8937.1,0,26731,1320.1,-10255,3377.6
-6.5737e+05,0,-3.129e+05,7194.3,1.945e+05,-4695.4
-4.2894e+05,0,3.3792e+05,15989,-1.3536e+05,-21352
-6.3395e+05,0,17674,2115.1,-46217,10574
74035,0,37368,-16135,-11344,-47409
78037,0,2.2991e+05,-15664,-1238.9,68583
2.6049e+05,0,1.6845e+05,-18319,9277.4,78250
2.1678e+05,0,1.5023e+05,-2653.3,12391,46340
-41887,0,79533,-8829.5,-5726.4,27978
-77082,0,78405,-11349,3088.5,16319
-46480,0,26065,-10713,-15015,12163
-46285,0,-16112,-8453.2,-2707.4,9026.6
-81223,0,-1.1379e+05,3265.5,5604.5,4608.8
-1.1732e+05,0,-48026,-5009,-2260.4,117.87
-29326,0,-29220,-27666,11259,878.95
1.4595e+05,0,2668.4,-10434,5733.6,5484.6
-2.3135e+05,0,-2.5356e+05,-14048,16512,-52408
-3.7412e+05,0,-1.3143e+05,-3988.4,-24514,48430
99403,0,-89555,1361.1,-8731.2,17525
-44949,0,1.7997e+05,-7973.3,-2237.2,67931
-2.7522e+05,0,-1.2947e+05,3459.3,-17490,44324
40566,0,1.762e+05,8892.8,-6061.6,58284
-2.7001e+05,0,-1.5722e+05,14087,-18188,34628
-46976,0,39655,15510,-37794,-27560
2.1339e+05,0,1.0784e+05,4603.6,-39399,-48452
-1.9724e+05,0,47705,-11663,-22155,-93594
7.8159e+05,0,-1.148e+05,-6286.7,-15265,-35507
2.0186e+05,0,1.1459e+05,7947.8,-12313,49184
3.1134e+05,0,1.2948e+05,14001,-14788,-15082
56733,0,43962,4973.4,-13201,-13037
-45007,0,18002,5643.3,-25309,-14106
-10937,0,-1225.3,-8318.8,-22194,-10857
93279,0,96967,-4396.6,-16669,-8107.1
-85152,0,-27104,-2288.5,-10804,-12565
4.2336e+05,0,-2.0676e+05,1980.1,-6395.1,-1.3377e+05
-1.3918e+05,0,1.1759e+05,451.08,6385.4,46836
-72500,0,1.9192e+05,14432,23880,36595
1.9553e+05,0,1.8887e+05,9050.9,-1.3759e+05,21774
13374,0,1.6405e+05,7249.8,-67528,15047
36013,0,27181,1901,1.6942e+05,16695
-3.0763e+05,0,15108,15419,86020,18301
-1.3099e+05,0,-82363,3338.6,29098,13447
-1.813e+05,0,-2.4871e+05,-7725.3,-4488.6,4842.9
1.2999e+05,0,-52923,2335.4,-11442,3092.3
1.7698e+05,0,-19228,-1702,7196.7,2944.2
36639,0,80.802,1442.5,21311,-4980.2
-47113,0,-44176,10506,-11835,-3291.7
-1.8561e+05,0,-17499,-333.04,-11209,-1098.3
1.6071e+05,0,98307,-132.88,2661.5,3633.3
2.494e+05,0,2512.9,1437.9,-8659.8,-1856.1
-3135.5,0,-35848,8485.2,-5241.1,-3854.1
6.0918e+05,0,-1.2708e+05,13178,3530.1,82608
-3.0134e+05,0,65962,20923,19432,-18763
-74164,0,62036,12910,34840,-21468
1.373e+05,0,-53224,1630.2,30484,-13235
-2.131e+05,0,-37359,8970.9,1739,-18650
-24109,0,92017,22102,-3794.4,-16492
-50654,0,-59522,-93.715,6456.7,-10765
-76723,0,68073,-9137.5,8995.5,-3225.5
67937,0,10211,-6841.8,-10586,4899.2
-1.6835e+05,0,75610,6465.6,-11631,4595.8
-1.8196e+05,0,-45760,12160,13795,4703.5
2.2239e+05,0,-2.3646e+05,-115.06,-4057.1,68759
-1.9979e+05,0,-2.3963e+05,12115,1352,-54786
-2.2205e+05,0,-1.8566e+05,6872.9,9544.7,-47963
-4.0499e+05,0,9256.1,-2471.3,14404,51843
-85643,0,-5607.4,-2253.5,13306,66865
-15561,0,1.2958e+05,640.67,18888,1.1046e+05
3.1821e+05,0,-1.6936e+05,-1577.1,5413,32309
1.4058e+05,0,2.3801e+05,-15134,14679,-14271
-5.1376e+05,0,14882,-7602.1,19638,-15882
-3.7607e+05,0,70014,-10699,26942,-5360.5
1.7172e+05,0,2.0234e+05,13529,18655,-76361
-42365,0,1.8617e+05,1774.5,21413,-46792
1.4435e+05,0,92875,7045.6,10317,-23879
1.4461e+05,0,-89741,-5112.5,-760.29,-12301
