0,0,0,0,0,0
0.026617,0.090786,-0.094774,0.00085364,0.00031561,-0.0012947
0.05532,0.18869,-0.21536,0.0017742,0.00065595,-0.0026909
0.085988,0.29329,-0.34345,0.0027577,0.0010196,-0.0041827
0.11849,0.40416,-0.47852,0.0038002,0.001405,-0.005764
0.17606,0.32244,-0.54083,0.0026721,-0.0025333,-0.0037725
0.19653,0.26463,-0.43326,0.00021884,-0.0026421,-0.0040601
0.21736,0.28398,-0.48782,0.00016969,-0.0028476,-0.0030653
0.29948,0.36633,-0.54429,0.00028806,-0.0047015,-0.0047602
0.294,0.48585,-0.5949,0.00089234,-0.0049925,-0.002853
0.19591,0.48037,-0.534,0.0027589,-0.0022663,-0.0026584
0.059834,0.4059,-0.61527,0.0068884,-0.0033168,-0.001283
0.040937,0.48033,-0.67083,0.0041772,-0.0058749,-0.00036082
0.023207,0.45251,-0.51911,0.0046498,-0.0053834,0.0026728
-0.056451,0.51219,-0.42304,0.0040745,-0.0048497,0.00032469
-0.17171,0.51248,-0.33754,0.0092289,-0.0060998,0.00069669
-0.17678,0.3004,-0.3725,0.0052924,-0.0042177,-0.00117
-0.16231,0.23574,-0.32832,0.0038868,-0.0030753,0.00043435
0.028763,0.20927,-0.55157,0.0019538,-3.5701e-05,-0.0019252
0.13584,0.21844,-0.37449,-0.002492,-0.00047299,-0.0045901
0.46557,0.30784,-0.20427,-0.0048642,-0.0015311,-0.0051108
0.58304,0.26821,-0.11369,-0.0095446,-0.0023187,-0.0069165
0.38171,0.32221,-0.073492,-0.0092391,-0.005433,-0.0040736
0.4148,0.27822,-0.06495,-0.0096448,-0.0095357,-0.0046687
0.30232,0.15092,-0.20158,-0.010712,-0.014227,-0.0021848
0.35968,0.14458,-0.1969,-0.012428,-0.011325,-0.0024651
0.26001,0.31208,-0.21637,-0.013594,-0.011778,-0.0045535
0.10941,0.62852,0.0058652,-0.01244,-0.014699,-0.0066626
0.083496,0.71525,-0.1634,-0.018161,-0.018082,-0.0056259
0.13264,0.75606,-0.17216,-0.017183,-0.018855,-0.0032261
-0.052256,0.79671,-0.27646,-0.017595,-0.016874,-0.00038633
-0.20137,0.94512,-0.17609,-0.017281,-0.016937,-0.00097096
-0.23724,0.92285,-0.16015,-0.01454,-0.012317,0.00031607
-0.2596,0.98357,-0.1264,-0.016937,-0.0093624,0.0011424
-0.2338,1.028,-0.082464,-0.019048,-0.0095399,0.00069969
-0.30158,1.2344,-0.19807,-0.01984,-0.01125,-0.0026043
-0.32022,1.1615,0.026963,-0.019954,-0.013917,0.0019702
-0.13628,1.0965,-0.18279,-0.020617,-0.013957,0.002689
-0.16925,1.1288,-0.1174,-0.023564,-0.016255,0.0004652
-0.2372,1.0508,-0.10787,-0.031555,-0.017093,0.003996
-0.3845,1.1557,-0.049731,-0.030695,-0.016062,-0.00066012
-0.38572,1.3556,-0.029527,-0.029642,-0.017719,-0.00074771
-0.34054,1.3789,-0.078661,-0.029421,-0.011275,-0.0073434
-0.0029715,1.3885,0.075067,-0.033398,-0.012662,-0.0079646
0.059758,1.1014,0.1471,-0.035945,-0.012079,-0.0058235
0.10669,1.2297,0.29656,-0.036759,-0.010945,-0.0085013
-0.093337,1.3313,0.29234,-0.035771,-0.0078909,-0.006539
-0.038304,1.479,0.42714,-0.033922,-0.0097058,-0.0083655
0.14205,1.1931,0.41511,-0.038692,-0.0063363,-0.005609
0.13823,1.1468,0.032034,-0.03571,-0.012742,-0.012525
0.14616,0.96898,0.097284,-0.032511,-0.0097522,-0.014335
0.20991,0.95505,0.22408,-0.029822,-0.0067174,-0.0144
0.18106,1.0797,-0.10165,-0.030376,-0.010368,-0.015223
0.27445,1.1731,-0.24938,-0.030815,-0.0096213,-0.015744
0.31238,1.1989,-0.37991,-0.030342,-0.015846,-0.011826
0.20631,0.97751,-0.40293,-0.033727,-0.015415,-0.013244
0.53547,1.123,-0.77072,-0.031259,-0.019237,-0.013675
0.54474,1.2041,-0.78497,-0.02535,-0.020119,-0.01229
0.63108,1.1805,-0.62013,-0.023484,-0.021914,-0.017544
0.90019,1.0505,-0.58044,-0.020928,-0.020872,-0.019856
0.80007,0.9987,-0.328,-0.022874,-0.01777,-0.01833
0.73907,0.80317,-0.3573,-0.022356,-0.021778,-0.017208
0.58793,0.76343,-0.28897,-0.024407,-0.021986,-0.015626
0.28259,0.90156,0.10399,-0.02057,-0.022273,-0.013841
0.11132,1.1677,0.25331,-0.017379,-0.024305,-0.012448
0.019744,1.0826,0.16113,-0.019971,-0.026382,-0.012778
-0.24829,1.1444,0.14247,-0.017066,-0.024694,-0.010902
-0.47442,0.94809,0.07252,-0.016101,-0.020347,-0.01156
-0.26073,0.99333,0.26024,-0.01511,-0.021757,-0.015964
-0.22736,1.0914,0.21099,-0.016258,-0.022027,-0.019027
-0.29763,1.0287,0.21655,-0.015865,-0.019379,-0.018189
-0.00058375,1.0457,0.50044,-0.017571,-0.017077,-0.018549
0.095401,1.107,0.14325,-0.021143,-0.021082,-0.016801
0.3263,1.0203,0.2723,-0.018662,-0.023734,-0.015121
0.19689,1.2292,0.26346,-0.012783,-0.024315,-0.012883
0.1805,0.86878,0.10372,-0.010334,-0.0237,-0.016149
0.074812,0.88092,-0.053052,-0.0068055,-0.024968,-0.0099951
-0.10006,0.88466,-0.28926,-0.0088037,-0.026047,-0.0085089
0.053387,0.90448,-0.33496,-0.0058327,-0.022647,-0.0079441
0.14318,0.94166,-0.4773,-0.0031304,-0.024001,-0.0096989
0.16721,0.86247,-0.47849,-0.0010369,-0.019861,-0.010095
0.21463,0.79671,-0.42165,0.0004931,-0.021174,-0.0089603
0.30447,0.78592,-0.12589,-0.0013888,-0.022834,-0.01435
0.44126,0.89981,-0.12937,0.0016198,-0.021489,-0.013027
0.4458,0.94168,-0.10362,0.010607,-0.024522,-0.018634
0.24854,0.73576,-0.16471,0.009818,-0.024415,-0.01637
0.30338,0.83285,0.132,0.013524,-0.027738,-0.023413
0.43925,0.51033,0.14419,0.013289,-0.01965,-0.022965
0.34353,0.53143,0.18474,0.013168,-0.020947,-0.026267
0.38326,0.29718,0.017779,0.017117,-0.021593,-0.025981
0.51603,0.23833,0.18868,0.015532,-0.017596,-0.023221
0.46488,0.089845,0.01964,0.014232,-0.018409,-0.023896
0.60856,0.037691,0.20929,0.012123,-0.014634,-0.024915
0.61726,0.19243,0.14122,0.010379,-0.0076361,-0.021128
0.52685,0.29041,0.083802,0.012395,-0.0027526,-0.025731
0.67588,0.51661,0.094203,0.017725,-0.0021056,-0.029006
0.2977,0.44537,0.21243,0.018257,-0.00064308,-0.030043
0.31022,0.16434,0.087872,0.01508,0.0011182,-0.02923
0.11174,0.15647,-0.021617,0.012488,0.0039442,-0.028029
0.17206,0.29411,0.013749,0.013934,0.0060942,-0.023421
0.24368,0.51355,0.022539,0.013389,0.011492,-0.024415
0.23515,0.64621,0.051835,0.017592,0.014552,-0.022772
0.1005,0.71733,-0.16942,0.017885,0.016782,-0.021441
0.24012,1.0263,-0.0079052,0.018239,0.018398,-0.019466
0.017802,0.92541,0.19791,0.017567,0.019769,-0.022215
0.027427,0.99353,-0.024733,0.01819,0.018602,-0.024658
0.020242,0.65169,-0.36606,0.013811,0.014825,-0.027808
-0.26263,0.67732,-0.60967,0.013772,0.016974,-0.027025
-0.23941,0.59315,-0.82751,0.013233,0.019626,-0.020565
-0.30238,0.30703,-0.76865,0.014086,0.018309,-0.023749
0.038682,-0.09038,-0.8222,0.0093511,0.01569,-0.02203
0.060317,-0.20552,-0.66311,0.011132,0.017357,-0.022798
0.23046,-0.092228,-0.22472,0.014309,0.020645,-0.021971
0.011842,-0.15172,-0.33569,0.012049,0.021858,-0.023169
-0.1357,-0.21565,-0.3454,0.013051,0.018081,-0.021459
-0.11877,0.0072309,-0.3634,0.012235,0.013698,-0.025396
-0.063997,-0.035407,-0.26297,0.0089505,0.019576,-0.024255
0.11034,-0.073038,-0.27516,0.010973,0.020825,-0.027239
-0.14529,-0.2529,-0.49329,0.01086,0.018852,-0.027655
-0.36499,-0.11806,-0.39922,0.010258,0.021656,-0.029725
-0.28525,-0.058356,-0.32275,0.0075662,0.022086,-0.030549
-0.42395,-0.25636,-0.13503,0.0045708,0.020853,-0.033636
-0.45951,-0.78311,-0.30359,-0.0002478,0.01688,-0.033345
-0.49855,-0.43925,-0.38203,-0.0010327,0.011194,-0.033934
-0.70362,-0.42201,-0.22264,0.00037321,0.0085517,-0.038314
-0.4399,-0.071442,-0.18912,-0.0028686,0.012267,-0.039131
-0.50318,0.076029,-0.40565,-0.0092085,0.013301,-0.036637
-0.47113,0.15454,-0.20728,-0.005665,0.01103,-0.032865
-0.4271,0.064738,-0.39161,-0.0032941,0.0095385,-0.031737
-0.54447,-0.19545,-0.34424,-0.0033432,0.013237,-0.028141
-0.35225,-0.31486,-0.48188,-0.0073926,0.0145,-0.018067
-0.21981,-0.43464,-0.32125,-0.010852,0.0093467,-0.01517
-0.3413,-0.37006,-0.070841,-0.0091283,0.012162,-0.020071
-0.22022,-0.0048422,0.028271,-0.013901,0.011131,-0.021151
-0.14903,0.062477,0.10176,-0.014616,0.0088142,-0.022496
-0.0016079,-0.24873,0.071087,-0.013197,0.0063901,-0.020254
